   9.90098994E-03   1.03092780E-02   1.14960861    
   9.90098994E-03   2.06185561E-02   1.35275733    
   9.90098994E-03   3.09278350E-02   1.31141829    
   9.90098994E-03   4.12371121E-02   1.36999381    
   9.90098994E-03   5.15463911E-02   1.34999883    
   9.90098994E-03   6.18556701E-02   1.37581778    
   9.90098994E-03   7.21649453E-02   1.36896586    
   9.90098994E-03   8.24742243E-02   1.39629734    
   9.90098994E-03   9.27835032E-02   1.39109421    
   9.90098994E-03  0.103092782       1.39925146    
   9.90098994E-03  0.113402061       1.40702403    
   9.90098994E-03  0.123711340       1.41643667    
   9.90098994E-03  0.134020612       1.41113734    
   9.90098994E-03  0.144329891       1.41925335    
   9.90098994E-03  0.154639170       1.41980362    
   9.90098994E-03  0.164948449       1.42877614    
   9.90098994E-03  0.175257728       1.42632735    
   9.90098994E-03  0.185567006       1.43537843    
   9.90098994E-03  0.195876285       1.43644655    
   9.90098994E-03  0.206185564       1.43880510    
   9.90098994E-03  0.216494843       1.44080949    
   9.90098994E-03  0.226804122       1.45026505    
   9.90098994E-03  0.237113401       1.44881427    
   9.90098994E-03  0.247422680       1.45245314    
   9.90098994E-03  0.257731944       1.45625627    
   9.90098994E-03  0.268041223       1.45348585    
   9.90098994E-03  0.278350502       1.45628786    
   9.90098994E-03  0.288659781       1.45781791    
   9.90098994E-03  0.298969060       1.46054399    
   9.90098994E-03  0.309278339       1.45729709    
   9.90098994E-03  0.319587618       1.46552181    
   9.90098994E-03  0.329896897       1.46170366    
   9.90098994E-03  0.340206176       1.47064912    
   9.90098994E-03  0.350515455       1.46233809    
   9.90098994E-03  0.360824734       1.46558988    
   9.90098994E-03  0.371134013       1.47054756    
   9.90098994E-03  0.381443292       1.46854973    
   9.90098994E-03  0.391752571       1.47374785    
   9.90098994E-03  0.402061850       1.47224450    
   9.90098994E-03  0.412371129       1.47122765    
   9.90098994E-03  0.422680408       1.47222865    
   9.90098994E-03  0.432989687       1.47239125    
   9.90098994E-03  0.443298966       1.48003614    
   9.90098994E-03  0.453608245       1.47780180    
