   3.36700329E-03   1.27210844    
   6.73400657E-03   1.27930582    
   1.01010101E-02   1.28590000    
   1.34680131E-02   1.29198790    
   1.68350171E-02   1.29785573    
   2.02020202E-02   1.30362999    
   2.35690232E-02   1.30863309    
   2.69360263E-02   1.31394827    
   3.03030312E-02   1.31883776    
   3.36700343E-02   1.32387865    
   3.70370373E-02   1.32847476    
   4.04040404E-02   1.33338892    
   4.37710434E-02   1.33802998    
   4.71380465E-02   1.34244347    
   5.05050495E-02   1.34668708    
   5.38720526E-02   1.35105872    
   5.72390556E-02   1.35477817    
   6.06060624E-02   1.35937107    
   6.39730617E-02   1.36321402    
   6.73400685E-02   1.36743522    
   7.07070678E-02   1.37124562    
   7.40740746E-02   1.37519145    
   7.74410740E-02   1.37887263    
   8.08080807E-02   1.38298452    
   8.41750875E-02   1.38625860    
   8.75420868E-02   1.39046681    
   9.09090936E-02   1.39344299    
   9.42760929E-02   1.39719725    
   9.76430997E-02   1.40058851    
  0.101010099       1.40437067    
  0.104377106       1.40731895    
  0.107744105       1.41156781    
  0.111111112       1.41438448    
  0.114478111       1.41785848    
  0.117845118       1.42074895    
  0.121212125       1.42395282    
  0.124579124       1.42676985    
  0.127946123       1.43007863    
  0.131313130       1.43389654    
  0.134680137       1.43753827    
  0.138047144       1.43911731    
  0.141414136       1.44267881    
  0.144781142       1.44504774    
  0.148148149       1.44823515    
  0.151515156       1.45116329    
  0.154882148       1.45436573    
  0.158249155       1.45656681    
  0.161616161       1.45983136    
  0.164983168       1.46227992    
  0.168350175       1.46498287    
  0.171717167       1.46797478    
  0.175084174       1.47084332    
  0.178451180       1.47367525    
  0.181818187       1.47558713    
  0.185185179       1.47817206    
  0.188552186       1.48134971    
  0.191919193       1.48375714    
  0.195286199       1.48601615    
  0.198653191       1.49043262    
  0.202020198       1.49090362    
  0.205387205       1.49333680    
  0.208754212       1.49544418    
  0.212121218       1.49751270    
  0.215488210       1.50077343    
  0.218855217       1.50267553    
  0.222222224       1.50518036    
  0.225589231       1.50649428    
  0.228956223       1.50959599    
  0.232323229       1.51175523    
  0.235690236       1.51419246    
  0.239057243       1.51712108    
  0.242424250       1.51811731    
  0.245791242       1.52073085    
  0.249158248       1.52231789    
  0.252525240       1.52524936    
  0.255892247       1.52726817    
  0.259259254       1.52811992    
  0.262626261       1.53108501    
  0.265993267       1.53290117    
  0.269360274       1.53561437    
  0.272727281       1.53614688    
  0.276094288       1.53816354    
  0.279461265       1.54060233    
  0.282828271       1.54211533    
  0.286195278       1.54380560    
  0.289562285       1.54602373    
  0.292929292       1.54748917    
  0.296296299       1.54999399    
  0.299663305       1.55222166    
  0.303030312       1.55337071    
  0.306397319       1.55553138    
  0.309764296       1.55702102    
  0.313131303       1.55803645    
  0.316498309       1.55935621    
  0.319865316       1.56178248    
  0.323232323       1.56374121    
  0.326599330       1.56508553    
  0.329966336       1.56629825    
  0.333333343       1.56792915    
  0.336700350       1.56980014    
  0.340067327       1.57137561    
  0.343434334       1.57379341    
  0.346801341       1.57394326    
  0.350168347       1.57572258    
  0.353535354       1.57732403    
  0.356902361       1.57910550    
  0.360269368       1.57952583    
  0.363636374       1.58103442    
  0.367003381       1.58380747    
  0.370370358       1.58424723    
  0.373737365       1.58528829    
  0.377104372       1.59056890    
  0.380471379       1.59041584    
  0.383838385       1.58935106    
  0.387205392       1.59107244    
  0.390572399       1.59215951    
  0.393939406       1.59332848    
  0.397306383       1.59656632    
  0.400673389       1.59518540    
  0.404040396       1.59788740    
  0.407407403       1.59747434    
  0.410774410       1.59980774    
  0.414141417       1.60054624    
  0.417508423       1.60156977    
  0.420875430       1.60244846    
  0.424242437       1.60382438    
  0.427609414       1.60555470    
  0.430976421       1.60731411    
  0.434343427       1.60706186    
  0.437710434       1.60817981    
  0.441077441       1.60961795    
  0.444444448       1.61080658    
  0.447811455       1.61166525    
  0.451178461       1.61260664    
  0.454545468       1.61293697    
  0.457912445       1.61438608    
  0.461279452       1.61574936    
  0.464646459       1.61710858    
  0.468013465       1.61957598    
  0.471380472       1.61785591    
  0.474747479       1.61911917    
  0.478114486       1.62146926    
  0.481481493       1.62108755    
  0.484848499       1.62122655    
  0.488215476       1.62177241    
  0.491582483       1.62404299    
  0.494949490       1.62532282    
  0.498316497       1.62448275    
  0.501683474       1.62520421    
  0.505050480       1.62698925    
  0.508417487       1.62702131    
  0.511784494       1.62887418    
  0.515151501       1.62785351    
  0.518518507       1.62929559    
  0.521885514       1.63057446    
  0.525252521       1.63154495    
  0.528619528       1.63279927    
  0.531986535       1.63334107    
  0.535353541       1.63451648    
  0.538720548       1.63484466    
  0.542087555       1.63463426    
  0.545454562       1.63486052    
  0.548821568       1.63708341    
  0.552188575       1.63624549    
  0.555555582       1.63801014    
  0.558922529       1.63913429    
  0.562289536       1.63868833    
  0.565656543       1.64063847    
  0.569023550       1.63896072    
  0.572390556       1.64008009    
  0.575757563       1.64128721    
  0.579124570       1.64122570    
  0.582491577       1.64298701    
  0.585858583       1.64205837    
  0.589225590       1.64278257    
  0.592592597       1.64373314    
  0.595959604       1.64568222    
  0.599326611       1.64546704    
  0.602693617       1.64591765    
  0.606060624       1.64573073    
  0.609427631       1.64873457    
  0.612794638       1.64836478    
  0.616161644       1.64725435    
  0.619528592       1.64748394    
  0.622895598       1.64711678    
  0.626262605       1.64881706    
  0.629629612       1.64729691    
  0.632996619       1.64841402    
  0.636363626       1.64819598    
  0.639730632       1.64926374    
  0.643097639       1.64949608    
  0.646464646       1.65005398    
  0.649831653       1.65008974    
  0.653198659       1.65113425    
  0.656565666       1.65222955    
  0.659932673       1.65152323    
  0.663299680       1.65179300    
  0.666666687       1.65281117    
  0.670033693       1.65332210    
  0.673400700       1.65583265    
  0.676767647       1.65305567    
  0.680134654       1.65475917    
  0.683501661       1.65317416    
  0.686868668       1.65505981    
  0.690235674       1.65571260    
  0.693602681       1.65463734    
  0.696969688       1.65524340    
  0.700336695       1.65600252    
  0.703703701       1.65606594    
  0.707070708       1.65638721    
  0.710437715       1.65674329    
  0.713804722       1.65682864    
  0.717171729       1.65721142    
  0.720538735       1.65689111    
  0.723905742       1.65666425    
  0.727272749       1.65664852    
  0.730639756       1.65787041    
  0.734006763       1.65833354    
  0.737373710       1.65727043    
  0.740740716       1.65842032    
  0.744107723       1.65762389    
  0.747474730       1.65828490    
  0.750841737       1.65787828    
  0.754208744       1.66179264    
  0.757575750       1.66060889    
  0.760942757       1.66091406    
  0.764309764       1.65882218    
  0.767676771       1.65934229    
  0.771043777       1.65899885    
  0.774410784       1.66009486    
  0.777777791       1.66017783    
  0.781144798       1.65960038    
  0.784511805       1.65942419    
  0.787878811       1.66020143    
  0.791245818       1.66010964    
  0.794612765       1.66184425    
  0.797979772       1.66053283    
  0.801346779       1.66067564    
  0.804713786       1.66128302    
  0.808080792       1.66051149    
  0.811447799       1.66161895    
  0.814814806       1.65996063    
  0.818181813       1.66113150    
  0.821548820       1.66197145    
  0.824915826       1.66033971    
  0.828282833       1.66314685    
  0.831649840       1.66081822    
  0.835016847       1.66020048    
  0.838383853       1.66280043    
  0.841750860       1.66124856    
  0.845117867       1.66113937    
  0.848484874       1.66042626    
  0.851851881       1.66117418    
  0.855218828       1.66153967    
  0.858585835       1.66145778    
  0.861952841       1.66240692    
  0.865319848       1.66318095    
  0.868686855       1.66172194    
  0.872053862       1.66131413    
  0.875420868       1.66097522    
  0.878787875       1.66104281    
  0.882154882       1.66208482    
  0.885521889       1.66140127    
  0.888888896       1.66178799    
  0.892255902       1.66164601    
  0.895622909       1.66137326    
  0.898989916       1.66144395    
  0.902356923       1.66297114    
  0.905723929       1.66170740    
  0.909090936       1.66269755    
  0.912457883       1.66138124    
  0.915824890       1.66150570    
  0.919191897       1.66267848    
  0.922558904       1.66174161    
  0.925925910       1.66299200    
  0.929292917       1.66250908    
  0.932659924       1.66178942    
