   9.90098994E-03   1.03092780E-02   3.05112672    
   9.90098994E-03   2.06185561E-02   3.29988885    
   9.90098994E-03   3.09278350E-02   3.14984560    
   9.90098994E-03   4.12371121E-02   3.09141755    
   9.90098994E-03   5.15463911E-02   3.02668786    
   9.90098994E-03   6.18556701E-02   2.92053771    
   9.90098994E-03   7.21649453E-02   2.83780217    
   9.90098994E-03   8.24742243E-02   2.78767085    
   9.90098994E-03   9.27835032E-02   2.73894596    
   9.90098994E-03  0.103092782       2.70943546    
   9.90098994E-03  0.113402061       2.63365579    
   9.90098994E-03  0.123711340       2.59479189    
   9.90098994E-03  0.134020612       2.55286026    
   9.90098994E-03  0.144329891       2.52183008    
   9.90098994E-03  0.154639170       2.50737715    
   9.90098994E-03  0.164948449       2.45298624    
   9.90098994E-03  0.175257728       2.42766523    
   9.90098994E-03  0.185567006       2.40324450    
   9.90098994E-03  0.195876285       2.37791491    
   9.90098994E-03  0.206185564       2.35710168    
   9.90098994E-03  0.216494843       2.31711793    
   9.90098994E-03  0.226804122       2.29325628    
   9.90098994E-03  0.237113401       2.29175377    
   9.90098994E-03  0.247422680       2.24874997    
   9.90098994E-03  0.257731944       2.24015975    
   9.90098994E-03  0.268041223       2.20576358    
   9.90098994E-03  0.278350502       2.19586539    
   9.90098994E-03  0.288659781       2.17999744    
   9.90098994E-03  0.298969060       2.15483189    
   9.90098994E-03  0.309278339       2.14181280    
   9.90098994E-03  0.319587618       2.11552548    
   9.90098994E-03  0.329896897       2.09400964    
   9.90098994E-03  0.340206176       2.08017278    
   9.90098994E-03  0.350515455       2.06723142    
   9.90098994E-03  0.360824734       2.05619097    
   9.90098994E-03  0.371134013       2.03508234    
   9.90098994E-03  0.381443292       2.02137518    
   9.90098994E-03  0.391752571       2.00722814    
   9.90098994E-03  0.402061850       1.98655808    
   9.90098994E-03  0.412371129       1.98133445    
   9.90098994E-03  0.422680408       1.96137285    
   9.90098994E-03  0.432989687       1.94364941    
   9.90098994E-03  0.443298966       1.93337512    
   9.90098994E-03  0.453608245       1.91647422    
